order_line_id,despatch_date,segment,channel,customer_type,qty,line_value_gbp
OL-26-2792369,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,33,691
OL-26-2792523,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,35,640
OL-26-2792684,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,28,882
OL-26-2792782,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,24,977
OL-26-2792824,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,45,1013
OL-26-2792943,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,27,640
OL-26-2792985,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,19,528
OL-26-2793041,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,34,938
OL-26-2793160,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,47,649
OL-26-2793272,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,42,870
OL-26-2793412,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,8,772
OL-26-2793517,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,36,479
OL-26-2793552,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,14,997
OL-26-2793650,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,6,901
OL-26-2793853,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,14,474
OL-26-2794028,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,28,531
OL-26-2794217,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,2,622
OL-26-2794511,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,21,938
OL-26-2794553,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,17,978
OL-26-2794623,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,24,897
OL-26-2794644,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,47,521
OL-26-2794658,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,45,544
OL-26-2794763,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,34,889
OL-26-2794826,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,28,976
OL-26-2795064,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,28,600
OL-26-2795141,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,23,669
OL-26-2795204,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,13,878
OL-26-2795211,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,20,728
OL-26-2795344,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,18,853
OL-26-2795400,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,15,717
OL-26-2795484,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,22,485
OL-26-2795785,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,31,696
OL-26-2795799,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,28,702
OL-26-2796009,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,37,461
OL-26-2796135,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,44,795
OL-26-2796429,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,19,595
OL-26-2796716,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,27,577
OL-26-2796849,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,4,621
OL-26-2796996,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,37,990
OL-26-2797115,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,45,886
OL-26-2797129,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,7,759
OL-26-2797164,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,44,1006
OL-26-2797178,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,47,967
OL-26-2797262,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,42,908
OL-26-2797304,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,6,863
OL-26-2797430,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,26,535
OL-26-2797465,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,28,763
OL-26-2797556,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,25,728
OL-26-2797787,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,29,692
OL-26-2798074,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,17,632
OL-26-2798193,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,15,1013
OL-26-2798298,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,24,534
OL-26-2798529,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,34,671
OL-26-2798543,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,37,808
OL-26-2798564,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,47,1003
OL-26-2798676,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,21,697
OL-26-2798928,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,16,571
OL-26-2799019,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,42,624
OL-26-2799313,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,26,940
OL-26-2799376,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,4,832
OL-26-2799495,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,2,792
OL-26-2799537,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,28,505
OL-26-2799586,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,27,605
OL-26-2799691,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,8,745
OL-26-2799719,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,35,961
OL-26-2799796,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,10,1017
OL-26-2799880,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,41,583
OL-26-2799971,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,9,571
OL-26-2800237,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,31,496
OL-26-2800258,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,30,884
OL-26-2800412,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,21,630
OL-26-2800580,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,28,439
OL-26-2800699,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,21,484
OL-26-2800797,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,30,762
OL-26-2801091,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,13,715
OL-26-2801105,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,45,680
OL-26-2801182,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,10,486
OL-26-2801280,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,16,646
OL-26-2801294,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,16,778
OL-26-2801462,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,9,716
OL-26-2801497,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,41,757
OL-26-2801539,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,16,776
OL-26-2801630,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,22,688
OL-26-2801693,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,7,882
OL-26-2801770,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,39,591
OL-26-2802141,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,2,941
OL-26-2802477,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,8,991
OL-26-2802547,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,13,657
OL-26-2802799,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,8,817
OL-26-2802862,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,43,432
OL-26-2802918,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,36,788
OL-26-2803128,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,31,537
OL-26-2803191,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,26,638
OL-26-2803373,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,5,566
OL-26-2803632,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,8,772
OL-26-2803660,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,13,587
OL-26-2803807,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,4,961
OL-26-2803905,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,24,975
OL-26-2804115,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,33,877
OL-26-2804178,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,40,469
OL-26-2804290,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,13,810
OL-26-2804360,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,41,745
OL-26-2804402,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,33,461
OL-26-2804423,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,20,740
OL-26-2804500,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,32,578
OL-26-2804563,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,12,903
OL-26-2804605,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,1,784
OL-26-2804710,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,5,614
OL-26-2804927,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,14,688
OL-26-2804983,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,36,838
OL-26-2805004,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,38,698
OL-26-2805102,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,43,913
OL-26-2805326,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,5,522
OL-26-2805508,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,43,443
OL-26-2805543,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,9,932
OL-26-2805578,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,26,797
OL-26-2805606,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,28,959
OL-26-2805935,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,14,532
OL-26-2806082,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,17,611
OL-26-2806194,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,15,557
OL-26-2806558,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,23,490
OL-26-2806586,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,4,594
OL-26-2806670,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,42,895
OL-26-2807055,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,15,687
OL-26-2807076,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,4,663
OL-26-2807286,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,14,814
OL-26-2807503,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,41,1003
OL-26-2807517,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,40,485
OL-26-2807657,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,28,626
OL-26-2807685,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,48,732
OL-26-2808028,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,36,972
OL-26-2808434,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,38,865
OL-26-2808518,2026-05-18,Office & Print Solutions,Contract & framework accounts,Public framework,14,452
OL-26-2808581,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,43,907
OL-26-2808672,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,24,985
OL-26-2809106,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,21,993
OL-26-2809267,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,9,588
OL-26-2810002,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,3,428
OL-26-2810058,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,38,823
OL-26-2810268,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,44,913
OL-26-2810324,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,8,504
OL-26-2810436,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,7,822
OL-26-2810457,2026-05-18,Office & Print Solutions,Contract & framework accounts,FM company,45,617
OL-26-2810499,2026-05-18,Office & Print Solutions,Contract & framework accounts,SME trade,37,849
OL-26-2810583,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,1,1008
OL-26-2810604,2026-05-18,Office & Print Solutions,Contract & framework accounts,Professional services,32,671
